INFO:2023-10-10 13:47:04,087:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:52:39,400:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:52:43,992:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:52:43,999:Article '15 bästa praxis vid lansering av ny produktdokumentation'. Translate Article markdown from 'en' to 'sv'
INFO:2023-10-10 13:52:44,000:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:52:45,272:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:52:45,275:Category 'Produktdokumentation'. Translate Article markdown from 'en' to 'sv'
INFO:2023-10-10 13:52:45,276:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:52:46,273:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:52:46,275:Category 'Produktledning'. Translate Article markdown from 'en' to 'sv'
INFO:2023-10-10 13:52:46,275:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:52:47,553:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:52:47,556:Category 'Bästa praxis'. Translate Article markdown from 'en' to 'sv'
INFO:2023-10-10 13:52:47,557:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:52:48,258:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:52:48,260:Category 'Tekniskt skrivande'. Translate Article markdown from 'en' to 'sv'
INFO:2023-10-10 13:52:48,261:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:52:48,929:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:52:48,932:Category 'Handledning för produktdokumentation'. Translate Article markdown from 'en' to 'sv'
INFO:2023-10-10 13:52:48,936:Article from cache '5 alternativ till ITglue: Prisvärd och kraftfull IT-dokumentation för 2023'
INFO:2023-10-10 13:52:48,938:Article from cache '15 bästa metoder när du lanserar dokumentation om en ny produkt'
INFO:2023-10-10 13:52:48,940:Article from cache 'Vilken typ av dokumentation bör produktcheferna använda för att kommunicera rätt budskap?'
INFO:2023-10-10 13:52:48,941:Article from cache 'Viktig dokumentation som produktchefer måste ha!'
INFO:2023-10-10 13:52:48,942:Article from cache 'Ett produktdokument med en sida som folk faktiskt kommer att läsa: En steg-för-steg-guide'
INFO:2023-10-10 13:52:48,944:Article from cache '10 viktiga dokument som måste anpassas av produktcheferna'
INFO:2023-10-10 13:52:48,945:Article from cache 'Docsie.io utsedd till en ny favorit av Capterra'
INFO:2023-10-10 13:52:48,946:Article from cache 'Dokumentation av produktkrav för produktchefer'
INFO:2023-10-10 13:52:48,947:Article from cache 'Varför är det viktigt för produktcheferna att prioritera kundernas behov med en kundorienterad produktstrategi?'
INFO:2023-10-10 13:52:48,948:Article from cache 'Varför krävs det en perfekt dokumentation för att vara en bra produktchef?'
INFO:2023-10-10 13:52:48,949:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:52:49,826:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:52:49,829:Article 'Skapa en effektiv intern Wiki för din organisation'. Translate Article title from 'en' to 'sv'
INFO:2023-10-10 13:52:49,829:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:52:50,566:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:52:50,568:Article 'Skapa en effektiv intern Wiki för din organisation'. Translate Article summary from 'en' to 'sv'
INFO:2023-10-10 13:52:50,568:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:52:52,579:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:52:52,583:Article 'Skapa en effektiv intern Wiki för din organisation'. Translate Article markdown from 'en' to 'sv'
INFO:2023-10-10 13:52:52,583:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:52:54,260:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:52:54,262:Category 'Portaler för dokumentation'. Translate Article markdown from 'en' to 'sv'
INFO:2023-10-10 13:52:54,263:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:52:55,176:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:52:55,177:Category 'Tekniskt skrivande'. Translate Article markdown from 'en' to 'sv'
INFO:2023-10-10 13:52:55,177:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:52:56,152:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:52:56,154:Category 'Handledning för produktdokumentation'. Translate Article markdown from 'en' to 'sv'
INFO:2023-10-10 13:52:56,155:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:52:57,528:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:52:57,531:Category 'Intern dokumentation'. Translate Article markdown from 'en' to 'sv'
INFO:2023-10-10 13:52:57,537:Article from cache 'Imponera på kunderna: 10 fantastiska exempel på produktdokumentation'
INFO:2023-10-10 13:52:57,539:Article from cache '5 steg för att utveckla en exceptionell kundupplevelse'
INFO:2023-10-10 13:52:57,541:Article from cache 'Vilka är de 9 bästa alternativen till Document360?'
INFO:2023-10-10 13:52:57,542:Article from cache 'Hur skriver man fantastisk teknisk dokumentation?'
INFO:2023-10-10 13:52:57,544:Article from cache 'De 10 främsta verktygen som används av produktchefer'
INFO:2023-10-10 13:52:57,546:Article from cache '9 alternativ till Gitbook'
INFO:2023-10-10 13:52:57,547:Article from cache 'Vill du skapa informativa användarhandledningar? Våra 10 bästa tips kan hjälpa dig!'
INFO:2023-10-10 13:52:57,549:Article from cache 'De 13 bästa plattformarna för skapande av dokumentation online'
INFO:2023-10-10 13:52:57,550:Article from cache 'Hur skapar man specifikationer för produktdokumentation?'
INFO:2023-10-10 13:52:57,551:Article from cache 'Integrera 11 kraftfulla verktyg för bästa produktdokumentation i klassen'
INFO:2023-10-10 13:52:57,553:Article from cache 'Hur man skapar tilltalande produktdokumentation'
INFO:2023-10-10 13:52:57,555:Article from cache 'Samarbete för att skapa välpolerad produktdokumentation'
INFO:2023-10-10 13:52:57,556:Article from cache 'Allt du behöver veta om översättning av tekniska manualer i 3 enkla steg!'
INFO:2023-10-10 13:52:57,557:Article from cache 'Säkerställa säkerheten med ny produktdokumentation'
INFO:2023-10-10 13:52:57,558:Article from cache '7 gyllene regler för att framgångsrikt hantera kundfeedback'
INFO:2023-10-10 13:52:57,560:Article from cache 'Hur du anpassar din Docsie-portal genom att injicera din inbäddade Docsie-kod i Visual Studio Code'
INFO:2023-10-10 13:52:57,561:Article from cache 'Skapa produktdokumentation nu för en kundorienterad konkurrensfördel'
INFO:2023-10-10 13:52:57,561:Article from cache 'Är du förvirrad över produkt- och programvarudokumentation? Oroa dig inte, de är en och samma sak!'
INFO:2023-10-10 13:52:57,562:Article from cache 'Publicera produktdokumentation med Docsie'
INFO:2023-10-10 13:52:57,563:Article from cache 'Den ultimata guiden för mallar för utbildningshandböcker 2023'
INFO:2023-10-10 13:52:57,564:Article from cache 'Skapa en kunskapsdatabas som verkligen fungerar för ditt företag och dina kunder'
INFO:2023-10-10 13:52:57,565:Article from cache 'Digital dokumentation: Bästa praxis för att informera och inspirera'
INFO:2023-10-10 13:52:57,566:Article from cache 'Hur man skapar en användarhandbok i 2023'
INFO:2023-10-10 13:52:57,567:Article from cache 'Hur du vinner med organiserad och automatiserad produktdokumentation'
INFO:2023-10-10 13:52:57,568:Article from cache 'WordPress för dokumentation med Docsie'
INFO:2023-10-10 13:52:57,569:Article from cache '5 viktiga fördelar med att använda en dokumentationsplattform för att upprätthålla programvarudokumentation i ditt företag'
INFO:2023-10-10 13:52:58,195:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:52:59,065:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:52:59,067:Article 'Docsie LLM 如何简化医疗数据管理'. Translate Article title from 'en' to 'zh'
INFO:2023-10-10 13:52:59,067:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:53:00,150:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:53:00,153:Article 'Docsie LLM 如何简化医疗数据管理'. Translate Article summary from 'en' to 'zh'
INFO:2023-10-10 13:53:00,153:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:53:02,252:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:53:02,254:Article 'Docsie LLM 如何简化医疗数据管理'. Translate Article markdown from 'en' to 'zh'
INFO:2023-10-10 13:53:02,254:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:53:03,257:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:53:03,259:Category '人工智能'. Translate Article markdown from 'en' to 'zh'
INFO:2023-10-10 13:53:03,260:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:53:04,216:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:53:04,218:Category '法学硕士'. Translate Article markdown from 'en' to 'zh'
INFO:2023-10-10 13:53:04,218:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:53:06,505:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:53:06,507:Category '品牌博客'. Translate Article markdown from 'en' to 'zh'
INFO:2023-10-10 13:53:06,510:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:53:07,429:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:53:07,433:Article '多克西错误赏金计划'. Translate Article title from 'en' to 'zh'
INFO:2023-10-10 13:53:07,435:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:53:08,506:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:53:08,508:Article '多克西错误赏金计划'. Translate Article summary from 'en' to 'zh'
INFO:2023-10-10 13:53:08,508:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:53:10,091:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:53:10,095:Article '多克西错误赏金计划'. Translate Article markdown from 'en' to 'zh'
INFO:2023-10-10 13:53:10,095:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:53:10,889:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:53:10,892:Category '技术写作'. Translate Article markdown from 'en' to 'zh'
INFO:2023-10-10 13:53:10,893:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:53:11,631:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:53:11,634:Category '漏洞悬赏计划'. Translate Article markdown from 'en' to 'zh'
INFO:2023-10-10 13:53:11,638:Article from cache 'Docsie 的 LLM：革新零售客户服务的人工智能知识管理'
INFO:2023-10-10 13:53:11,640:Article from cache '自定义知识库：利与弊'
INFO:2023-10-10 13:53:11,643:Article from cache '优化您的应用程序接口：文档最佳实践'
INFO:2023-10-10 13:53:11,645:Article from cache '如何编写清晰简洁的用户手册说明'
INFO:2023-10-10 13:53:11,648:Article from cache '创建有效的 SOP：指南、示例和模板'
INFO:2023-10-10 13:53:11,649:Article from cache '什么是流程文档，为什么它很重要？'
INFO:2023-10-10 13:53:11,651:Article from cache '构建上下文敏感型帮助和应用内指导时应考虑的 10 个关键因素'
INFO:2023-10-10 13:53:11,652:Article from cache '2024 年 Gatsby.js 的 12 个神奇插件'
INFO:2023-10-10 13:53:11,654:Article from cache '在技术手册翻译中利用人工智能：现代经济高效的解决方案'
INFO:2023-10-10 13:53:11,655:Article from cache '  选择 Docsie 作为帮助编写工具的 5 个终极理由'
INFO:2023-10-10 13:53:11,656:Article from cache '制造业知识库的好处'
INFO:2023-10-10 13:53:11,657:Article from cache '金融科技行业知识库的重要性'
INFO:2023-10-10 13:53:11,658:Article from cache '为搜索引擎优化优化您的 Docsie 门户网站'
INFO:2023-10-10 13:53:11,659:Article from cache '客户入职文档（附实例）--2023 年的最佳实践'
INFO:2023-10-10 13:53:11,661:Article from cache '什么是 Webhooks，Docsie 如何利用 Webhooks 使自己获益？'
INFO:2023-10-10 13:53:11,665:Article from cache 'Archbee 定价 vs Slab 定价 vs Docsie 定价：综合比较'
INFO:2023-10-10 13:53:11,669:Article from cache 'Document360、Gitbook 和 Docsie：文档平台的定价和功能分析'
INFO:2023-10-10 13:53:11,671:Article from cache 'Coda vs. Notion vs. Docsie - 深入的功能比较'
INFO:2023-10-10 13:53:11,673:Article from cache '编写技术指南时的12个惊人的提示，以吸引你的读者'
INFO:2023-10-10 13:53:11,675:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:53:13,421:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:53:13,424:Article '如何通过有组织的自动化产品文档取胜'. Translate Article title from 'en' to 'zh'
INFO:2023-10-10 13:53:13,424:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:53:14,272:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:53:14,273:Article '如何通过有组织的自动化产品文档取胜'. Translate Article summary from 'en' to 'zh'
INFO:2023-10-10 13:53:14,273:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:53:18,868:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:53:18,872:Article '如何通过有组织的自动化产品文档取胜'. Translate Article markdown from 'en' to 'zh'
INFO:2023-10-10 13:53:18,873:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:53:19,733:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:53:19,736:Category '产品文档'. Translate Article markdown from 'en' to 'zh'
INFO:2023-10-10 13:53:19,736:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:53:20,920:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:53:20,924:Category '产品管理'. Translate Article markdown from 'en' to 'zh'
INFO:2023-10-10 13:53:20,924:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:53:21,950:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:53:21,958:Category '文件门户网站'. Translate Article markdown from 'en' to 'zh'
INFO:2023-10-10 13:53:21,958:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:53:23,458:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:53:23,475:Category '最佳做法'. Translate Article markdown from 'en' to 'zh'
INFO:2023-10-10 13:53:23,476:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:53:24,196:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:53:24,200:Category '技术写作'. Translate Article markdown from 'en' to 'zh'
INFO:2023-10-10 13:53:24,200:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:53:25,361:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:53:25,363:Category '产品文档教程'. Translate Article markdown from 'en' to 'zh'
INFO:2023-10-10 13:53:25,367:Article from cache '产品发布文档的15大最佳实践'
INFO:2023-10-10 13:53:25,368:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:53:26,482:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:53:26,486:Article '发布新产品文档时的 15 项最佳实践'. Translate Article title from 'en' to 'zh'
INFO:2023-10-10 13:53:26,487:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:53:28,081:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:53:28,085:Article '发布新产品文档时的 15 项最佳实践'. Translate Article summary from 'en' to 'zh'
INFO:2023-10-10 13:53:28,085:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:53:32,097:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:53:32,101:Article '发布新产品文档时的 15 项最佳实践'. Translate Article markdown from 'en' to 'zh'
INFO:2023-10-10 13:53:32,102:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:53:32,899:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:53:32,901:Category '产品文档'. Translate Article markdown from 'en' to 'zh'
INFO:2023-10-10 13:53:32,901:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:53:33,714:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:53:33,716:Category '产品管理'. Translate Article markdown from 'en' to 'zh'
INFO:2023-10-10 13:53:33,717:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:53:34,705:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:53:34,709:Category '最佳做法'. Translate Article markdown from 'en' to 'zh'
INFO:2023-10-10 13:53:34,709:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:53:35,423:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:53:35,425:Category '技术写作'. Translate Article markdown from 'en' to 'zh'
INFO:2023-10-10 13:53:35,426:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:53:36,393:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:53:36,394:Category '产品文档教程'. Translate Article markdown from 'en' to 'zh'
INFO:2023-10-10 13:53:36,397:Article from cache '5个ITglue替代品：2023年负担得起且功能强大的IT文档'
INFO:2023-10-10 13:53:36,398:Article from cache '推出新产品文档时的15个最佳做法'
INFO:2023-10-10 13:53:36,399:Article from cache '产品经理应该使用什么风格的文件，以传达适当的信息？'
INFO:2023-10-10 13:53:36,400:Article from cache '产品经理需要掌握的关键性文件!'
INFO:2023-10-10 13:53:36,401:Article from cache '人们会真正阅读的产品单页文件：一步一步的指南'
INFO:2023-10-10 13:53:36,402:Article from cache '产品经理必须适应的10个关键文件'
INFO:2023-10-10 13:53:36,403:Article from cache 'Docsie.io被Capterra评为新晋宠儿'
INFO:2023-10-10 13:53:36,404:Article from cache '产品经理的产品需求文件'
INFO:2023-10-10 13:53:36,405:Article from cache '为什么产品经理要以客户为导向的产品战略来优先考虑客户的需求？'
INFO:2023-10-10 13:53:36,406:Article from cache '为什么成为一名优秀的产品经理需要有完美的文档？'
INFO:2023-10-10 13:53:36,407:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:53:37,132:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:53:37,135:Article '为组织建立有效的内部 Wiki'. Translate Article title from 'en' to 'zh'
INFO:2023-10-10 13:53:37,135:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:53:38,381:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:53:38,384:Article '为组织建立有效的内部 Wiki'. Translate Article summary from 'en' to 'zh'
INFO:2023-10-10 13:53:38,385:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:53:40,672:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:53:40,675:Article '为组织建立有效的内部 Wiki'. Translate Article markdown from 'en' to 'zh'
INFO:2023-10-10 13:53:40,676:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:53:41,742:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:53:41,745:Category '文件门户网站'. Translate Article markdown from 'en' to 'zh'
INFO:2023-10-10 13:53:41,745:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:53:43,075:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:53:43,076:Category '技术写作'. Translate Article markdown from 'en' to 'zh'
INFO:2023-10-10 13:53:43,076:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:53:45,099:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:53:45,102:Category '产品文档教程'. Translate Article markdown from 'en' to 'zh'
INFO:2023-10-10 13:53:45,102:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:53:46,730:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:53:46,733:Category '内部文件'. Translate Article markdown from 'en' to 'zh'
INFO:2023-10-10 13:53:46,739:Article from cache '打动客户：10个惊人的产品文档实例'
INFO:2023-10-10 13:53:46,740:Article from cache '发展卓越的客户体验需要采取5个步骤'
INFO:2023-10-10 13:53:46,742:Article from cache '9个最好的Document360替代软件是什么？'
INFO:2023-10-10 13:53:46,744:Article from cache '如何写出惊人的技术文件？'
INFO:2023-10-10 13:53:46,745:Article from cache '产品经理使用的十大工具'
INFO:2023-10-10 13:53:46,747:Article from cache '9个Gitbook的替代品'
INFO:2023-10-10 13:53:46,749:Article from cache '你想创建信息丰富的用户指南吗？我们的10个顶级提示可以帮助你'
INFO:2023-10-10 13:53:46,750:Article from cache '13大在线文档创建平台'
INFO:2023-10-10 13:53:46,751:Article from cache '如何创建产品文档规范？'
INFO:2023-10-10 13:53:46,753:Article from cache '整合11个强大的工具，实现最佳的产品文档。'
INFO:2023-10-10 13:53:46,754:Article from cache '如何创建有吸引力的产品文档'
INFO:2023-10-10 13:53:46,756:Article from cache '协作创建完善的产品文档'
INFO:2023-10-10 13:53:46,757:Article from cache '你需要知道的关于翻译技术手册的一切，只需3个简单的步骤!'
INFO:2023-10-10 13:53:46,758:Article from cache '确保新产品文档的安全性'
INFO:2023-10-10 13:53:46,759:Article from cache '成功处理客户反馈的7条黄金法则'
INFO:2023-10-10 13:53:46,761:Article from cache '如何通过将你的嵌入式Docsie代码注入Visual Studio Code来定制你的Docsie门户'
INFO:2023-10-10 13:53:46,761:Article from cache '现在就创建产品文档以获得以客户为中心的竞争优势'
INFO:2023-10-10 13:53:46,762:Article from cache '对产品和软件文档感到困惑？别担心，它们是一样的!'
INFO:2023-10-10 13:53:46,763:Article from cache '用Docsie发布产品文档'
INFO:2023-10-10 13:53:46,764:Article from cache '2023 年终极培训手册模板指南'
INFO:2023-10-10 13:53:46,765:Article from cache '创建一个为你的企业和客户做实事的知识库'
INFO:2023-10-10 13:53:46,766:Article from cache '数字文件：提供信息和启发的最佳做法'
INFO:2023-10-10 13:53:46,767:Article from cache '如何在 2023 年创建用户指南'
INFO:2023-10-10 13:53:46,768:Article from cache '如何通过组织化和自动化的产品文档取得胜利'
INFO:2023-10-10 13:53:46,769:Article from cache '用Docsie做文档的WordPress'
INFO:2023-10-10 13:53:46,770:Article from cache '使用文档平台在企业中维护软件文档的5个主要好处'
INFO:2023-10-10 13:53:47,375:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:53:48,778:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:53:48,781:Article 'Como o Docsie LLM simplifica o gerenciamento de dados da área de saúde'. Translate Article title from 'en' to 'pt-br'
INFO:2023-10-10 13:53:48,782:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:53:50,140:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:53:50,146:Article 'Como o Docsie LLM simplifica o gerenciamento de dados da área de saúde'. Translate Article summary from 'en' to 'pt-br'
INFO:2023-10-10 13:53:50,147:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:53:53,794:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:53:53,798:Article 'Como o Docsie LLM simplifica o gerenciamento de dados da área de saúde'. Translate Article markdown from 'en' to 'pt-br'
INFO:2023-10-10 13:53:53,798:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:53:55,123:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:53:55,126:Category 'IA'. Translate Article markdown from 'en' to 'pt-br'
INFO:2023-10-10 13:53:55,126:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:53:56,604:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:53:56,606:Category 'LLM'. Translate Article markdown from 'en' to 'pt-br'
INFO:2023-10-10 13:53:56,607:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:53:57,741:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:53:57,744:Category 'Blog da marca'. Translate Article markdown from 'en' to 'pt-br'
INFO:2023-10-10 13:53:57,746:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:53:59,841:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:53:59,846:Article 'Programa de recompensa por insetos da Docsie'. Translate Article title from 'en' to 'pt-br'
INFO:2023-10-10 13:53:59,847:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:54:00,667:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:54:00,670:Article 'Programa de recompensa por insetos da Docsie'. Translate Article summary from 'en' to 'pt-br'
INFO:2023-10-10 13:54:00,670:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:54:02,411:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:54:02,414:Article 'Programa de recompensa por insetos da Docsie'. Translate Article markdown from 'en' to 'pt-br'
INFO:2023-10-10 13:54:02,415:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:54:03,813:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:54:03,816:Category 'Redação técnica'. Translate Article markdown from 'en' to 'pt-br'
INFO:2023-10-10 13:54:03,816:Request to DeepL API method=POST url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:54:04,873:DeepL API response status_code=200 url=https://api.deepl.com/v2/translate
INFO:2023-10-10 13:54:04,876:Category 'Programa de recompensa por bugs'. Translate Article markdown from 'en' to 'pt-br'
INFO:2023-10-10 13:54:04,880:Article from cache 'LLM da Docsie: revolucionando o gerenciamento de conhecimento de IA para o atendimento ao cliente no varejo'
INFO:2023-10-10 13:54:04,882:Article from cache 'Bases de conhecimento personalizadas: Prós e contras'
INFO:2023-10-10 13:54:04,883:Article from cache 'Otimizando sua API: Práticas recomendadas para documentação'
INFO:2023-10-10 13:54:04,885:Article from cache 'Como escrever instruções claras e concisas para o manual do usuário'
